,DRUG_ID,drug_name,synonyms,pathway_name,targets,pubchem_id,smiles_x,isosmiles_x,Unnamed: 0.1,cid,smiles_y,isosmiles_y,atom_f,atom_pad,valid_lens
10,1013,Nilotinib,"Tasigna, AMN 107",ABL signaling,ABL,644241,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,127,644241,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,"[[ 0.12782559 -0.8135046   0.8509109  ...  0.03147472  0.13993533
   0.95322335]
 [ 0.00481902 -0.39600134  0.16596211 ...  0.2055354  -0.45504078
   0.73853767]
 [-0.00609811  0.15800531  0.04046282 ... -0.16629134 -0.37555975
   0.45523188]
 ...
 [ 0.26148665 -0.01695162  0.12056939 ... -0.27020565 -0.18655667
   0.4605538 ]
 [-0.0407994   0.17138983  0.06625144 ... -0.1071405  -0.46201426
   0.5702843 ]
 [ 0.40177482 -0.23411365 -0.06650101 ... -0.160716   -0.05684447
   0.7526769 ]]","[[ 0.12782559 -0.8135046   0.8509109  ...  0.03147472  0.13993533
   0.95322335]
 [ 0.00481902 -0.39600134  0.16596211 ...  0.2055354  -0.45504078
   0.73853767]
 [-0.00609811  0.15800531  0.04046282 ... -0.16629134 -0.37555975
   0.45523188]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",39
11,1014,Refametinib,"RDEA119, BAY-86-9766, BAY 869766",ERK MAPK signaling,"MEK1, MEK2",44182295,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1,COC1=CC(=C(C(=C1NS(=O)(=O)C2(CC2)C[C@@H](CO)O)NC3=C(C=C(C=C3)I)F)F)F,103,44182295,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1,COC1=CC(=C(C(=C1NS(=O)(=O)C2(CC2)C[C@@H](CO)O)NC3=C(C=C(C=C3)I)F)F)F,"[[ 0.23647754 -0.2597986   0.4636303  ...  0.0627486   0.24240649
   0.13615628]
 [-0.43018955 -0.2884239  -0.09171449 ... -0.25350565 -0.21442726
   0.337493  ]
 [-0.05272425 -0.258096   -0.02387699 ...  0.16248439 -0.65248543
   0.28180102]
 ...
 [-0.2138975  -0.17759241 -0.22530368 ... -0.14361335  0.03055933
   0.6698833 ]
 [-0.4351782  -0.23906425 -1.1752694  ... -0.5437156   0.33694488
   0.01762   ]
 [-0.6634904  -0.2699964  -0.79914    ... -0.6636724   0.27973634
  -0.39174995]]","[[ 0.23647754 -0.2597986   0.4636303  ...  0.0627486   0.24240649
   0.13615628]
 [-0.43018955 -0.2884239  -0.09171449 ... -0.25350565 -0.21442726
   0.337493  ]
 [-0.05272425 -0.258096   -0.02387699 ...  0.16248439 -0.65248543
   0.28180102]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",31
12,1016,Temsirolimus,"CCI-779, Torisel",PI3K/MTOR signaling,MTOR,6918289,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,41,6918289,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,"[[ 0.35524467 -0.24119785  0.28004846 ...  0.20834486 -0.03129603
   0.1470704 ]
 [ 0.2329623  -0.0576187  -0.37785348 ... -0.1111268  -0.41967297
   0.09261616]
 [ 0.4372125   0.21463291  0.26964197 ...  0.18030596 -0.19170523
   0.26584622]
 ...
 [-0.22059906  0.4107099   0.27514777 ...  0.03343809 -0.57717854
   0.25716892]
 [-0.02819263  0.08819472  0.5577369  ...  0.12655385 -0.11144314
   0.12662192]
 [ 0.32964915 -0.21305136  0.13038744 ...  0.29395822 -0.06593225
   0.14665309]]","[[ 0.35524467 -0.24119785  0.28004846 ...  0.20834486 -0.03129603
   0.1470704 ]
 [ 0.2329623  -0.0576187  -0.37785348 ... -0.1111268  -0.41967297
   0.09261616]
 [ 0.4372125   0.21463291  0.26964197 ...  0.18030596 -0.19170523
   0.26584622]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",73
13,1017,Olaparib,"AZD2281, KU0059436,  Lynparza",Genome integrity,"PARP1, PARP2",23725625,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F,21,23725625,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F,"[[-0.34694377  0.04393476  0.04565923 ... -0.72951365 -0.40824443
   0.1642104 ]
 [-0.26113838 -0.45378682  0.3148522  ... -0.1184312  -0.26376957
   0.23923166]
 [ 0.04692003 -0.6133733   0.20489626 ... -0.18635096 -0.13816252
   0.46424136]
 ...
 [-0.7209022  -0.05983122 -0.6796572  ... -0.49316207  0.0932178
  -0.0449772 ]
 [-0.21045683 -0.2046172  -1.1288551  ... -0.17819512 -0.25638935
   0.2411635 ]
 [-0.23243427 -0.14863722 -0.8704163  ... -0.12686162 -0.18103106
   0.32504398]]","[[-0.34694377  0.04393476  0.04565923 ... -0.72951365 -0.40824443
   0.1642104 ]
 [-0.26113838 -0.45378682  0.3148522  ... -0.1184312  -0.26376957
   0.23923166]
 [ 0.04692003 -0.6133733   0.20489626 ... -0.18635096 -0.13816252
   0.46424136]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",32
14,1018,Veliparib,"ABT-888, ABT888, ABT 888",Genome integrity,"PARP1, PARP2",11960529,C[C@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,C[C@@]1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,148,11960529,C[C@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,C[C@@]1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,"[[ 3.29655766e-01 -2.97697335e-01  3.80591571e-01 ...  1.08028087e-03
   7.45339096e-01  9.28301573e-01]
 [ 2.45635599e-01  3.82943213e-01  2.34845355e-01 ... -2.86475450e-01
   2.10598588e-01 -1.11667665e-04]
 [ 4.23271447e-01  2.12364689e-01 -1.05012599e-02 ... -4.10826564e-01
   6.79224613e-04  5.08615673e-01]
 ...
 [ 1.80816233e-01  8.72019082e-02 -1.07478881e+00 ...  2.05698028e-01
   4.86775607e-01  3.31758410e-01]
 [ 4.82320756e-01  3.90128158e-02 -1.37123656e+00 ...  2.88274568e-02
   4.00822550e-01  2.82758474e-01]
 [ 6.15486026e-01  2.26537123e-01 -6.37863457e-01 ... -8.14278424e-01
   4.64041382e-02  6.10352397e-01]]","[[ 3.29655766e-01 -2.97697335e-01  3.80591571e-01 ...  1.08028087e-03
   7.45339096e-01  9.28301573e-01]
 [ 2.45635599e-01  3.82943213e-01  2.34845355e-01 ... -2.86475450e-01
   2.10598588e-01 -1.11667665e-04]
 [ 4.23271447e-01  2.12364689e-01 -1.05012599e-02 ... -4.10826564e-01
   6.79224613e-04  5.08615673e-01]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",18
15,1019,Bosutinib,"SKI-606, Bosulif","Other, kinases","SRC, ABL, TEC",5328940,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,22,5328940,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,"[[ 0.34683684 -0.6361075   0.5425062  ... -0.07392716  0.01632789
   0.34925202]
 [ 0.00621546 -0.32831925 -0.36673483 ... -0.55966014 -0.36216408
   0.03915072]
 [ 0.2235017  -0.26545578 -0.19436543 ... -0.32313198 -0.54918104
   0.1006278 ]
 ...
 [ 0.28101626  0.2783015   0.22710508 ... -0.3630836  -0.35600844
  -0.29108387]
 [ 0.19922137 -0.47510839  0.70776236 ... -0.06670679 -0.41020095
  -0.0402049 ]
 [ 0.24847618 -0.59958357  0.07062855 ... -0.6241138  -0.5704903
  -0.46085235]]","[[ 0.34683684 -0.6361075   0.5425062  ... -0.07392716  0.01632789
   0.34925202]
 [ 0.00621546 -0.32831925 -0.36673483 ... -0.55966014 -0.36216408
   0.03915072]
 [ 0.2235017  -0.26545578 -0.19436543 ... -0.32313198 -0.54918104
   0.1006278 ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",36
16,1020,Lenalidomide,"CDC-501, CC-5013, Revlimid",Protein stability and degradation,CRBN,216326,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,149,216326,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,"[[ 0.15634331 -0.5144275  -0.660758   ... -0.20759577  0.5464893
   0.39759895]
 [-0.44937053 -0.8121906   0.61103535 ... -0.6206045   0.05439454
   0.4965612 ]
 [-0.30716133 -0.03732521  0.12119613 ... -0.54754096  0.13875598
   0.34181222]
 ...
 [-0.35889363 -0.09713461  0.32327688 ... -0.8015442  -0.48677632
   0.28003818]
 [-0.1868962  -0.28112435  0.27933    ...  0.00792361  0.26612115
  -0.28994817]
 [-0.33087197 -0.13929144  0.29148352 ... -0.7842446  -0.52213997
   0.21828382]]","[[ 0.15634331 -0.5144275  -0.660758   ... -0.20759577  0.5464893
   0.39759895]
 [-0.44937053 -0.8121906   0.61103535 ... -0.6206045   0.05439454
   0.4965612 ]
 [-0.30716133 -0.03732521  0.12119613 ... -0.54754096  0.13875598
   0.34181222]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",19
17,1021,Axitinib,"AG-13736, Inlyta",RTK signaling,"PDGFR, KIT, VEGFR",6450551,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)/C=C/C4=CC=CC=N4,23,6450551,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)/C=C/C4=CC=CC=N4,"[[ 0.17809984 -0.32773533  0.18636072 ...  0.0617919   0.08665575
   0.3022633 ]
 [ 0.11231287 -0.35763294 -0.5551511  ... -0.26033106 -0.17351815
   0.44956058]
 [ 0.34623    -0.4869894   0.11507207 ...  0.34293807 -0.30201328
   0.4709342 ]
 ...
 [ 0.33952403  0.05457303 -0.7623966  ... -0.10886178  0.09672397
   0.37693846]
 [ 0.36680597 -0.2425565  -0.19170856 ...  0.00863435 -0.00524051
   0.6523737 ]
 [ 0.24426806  0.09684201 -0.14347991 ... -0.27454734  0.1699226
   0.43543684]]","[[ 0.17809984 -0.32773533  0.18636072 ...  0.0617919   0.08665575
   0.3022633 ]
 [ 0.11231287 -0.35763294 -0.5551511  ... -0.26033106 -0.17351815
   0.44956058]
 [ 0.34623    -0.4869894   0.11507207 ...  0.34293807 -0.30201328
   0.4709342 ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",28
18,1022,AZD7762,"AZD-7762, AZD 7762",Cell cycle,"CHEK1, CHEK2",11152667,NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)N[C@H]1CCCNC1,C1C[C@@H](CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N,84,11152667,NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)N[C@H]1CCCNC1,C1C[C@@H](CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N,"[[-0.29362106 -0.24273345 -0.70932597 ... -0.05627359  0.6773778
   0.3089165 ]
 [-0.29791874  0.3130637   0.31208453 ...  0.48943454 -0.46003264
   0.9484627 ]
 [-0.53580165  0.20686173  0.46297145 ... -0.39023304 -0.25591862
   0.65695465]
 ...
 [ 0.14728376  0.10839463 -1.0087403  ... -0.2768765  -0.08886397
   0.08311559]
 [ 0.06228522 -0.22438622 -0.3315974  ... -0.20549524  0.36673704
   0.7343874 ]
 [ 0.13943422  0.16091052 -1.0042127  ... -0.4898323   0.30852532
   0.3105008 ]]","[[-0.29362106 -0.24273345 -0.70932597 ... -0.05627359  0.6773778
   0.3089165 ]
 [-0.29791874  0.3130637   0.31208453 ...  0.48943454 -0.46003264
   0.9484627 ]
 [-0.53580165  0.20686173  0.46297145 ... -0.39023304 -0.25591862
   0.65695465]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",25
19,1023,GW441756,GW 441756,RTK signaling,NTRK1,9943465,Cn1cc(/C=C2\C(=O)Nc3cccnc32)c2ccccc21,CN1C=C(C2=CC=CC=C21)/C=C\3/C4=C(C=CC=N4)NC3=O,61,9943465,Cn1cc(/C=C2\C(=O)Nc3cccnc32)c2ccccc21,CN1C=C(C2=CC=CC=C21)/C=C\3/C4=C(C=CC=N4)NC3=O,"[[ 0.1157871  -0.3614906   0.41110933 ...  0.02747149  0.0754287
   0.30011615]
 [ 0.0120468  -0.96780515 -0.14448816 ... -0.12009908 -0.14370388
   0.2578531 ]
 [-0.03580583  0.1084182  -0.3543696  ... -0.22068228 -0.32199675
   0.10927133]
 ...
 [ 0.21274075  0.020573   -0.03838112 ... -0.24881063 -0.14978807
   0.1511698 ]
 [ 0.18280034  0.07102178 -0.02014172 ... -0.26365715 -0.08705739
   0.19212055]
 [ 0.48429528 -0.3839864   0.26505065 ...  0.34841388 -0.2696408
   0.5154566 ]]","[[ 0.1157871  -0.3614906   0.41110933 ...  0.02747149  0.0754287
   0.30011615]
 [ 0.0120468  -0.96780515 -0.14448816 ... -0.12009908 -0.14370388
   0.2578531 ]
 [-0.03580583  0.1084182  -0.3543696  ... -0.22068228 -0.32199675
   0.10927133]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",21
20,1024,Lestaurtinib,"CEP-701, SP-924, SPM-924, A-154475, KT-555","Other, kinases","FLT3, JAK2, NTRK1, NTRK2, NTRK3",126565,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,C[C@@]12[C@](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(CO)O,104,126565,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,C[C@@]12[C@](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(CO)O,"[[ 1.16778605e-01 -4.39444691e-01  5.26858270e-01 ... -1.06493942e-01
   1.56808004e-01  7.51881242e-01]
 [-2.00252011e-01 -2.65984684e-01  1.76048517e-01 ... -1.26615927e-01
   1.11605495e-01  9.17182043e-02]
 [-2.47862801e-01 -2.30989322e-01  8.20237175e-02 ... -6.15740001e-01
  -2.20668972e-01  4.33395863e-01]
 ...
 [-1.76176488e-01 -5.14714718e-01 -2.34184578e-01 ... -2.01638877e-01
   4.14291918e-02  5.43612599e-01]
 [-1.18674390e-01 -5.51436603e-01  2.31759429e-01 ...  3.77266842e-04
  -3.30483466e-01  2.50073195e-01]
 [-3.94894958e-01 -3.35074812e-01  2.88135648e-01 ... -4.85676646e-01
  -3.72016728e-01  4.25185949e-01]]","[[ 0.1167786  -0.4394447   0.52685827 ... -0.10649394  0.156808
   0.75188124]
 [-0.20025201 -0.26598468  0.17604852 ... -0.12661593  0.1116055
   0.0917182 ]
 [-0.2478628  -0.23098932  0.08202372 ... -0.61574    -0.22066897
   0.43339586]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",33
21,1025,SB216763,"SB-216763, SB 216763",WNT signaling,"GSK3A, GSK3B",176158,Cn1cc(C2=C(c3ccc(Cl)cc3Cl)C(=O)NC2=O)c2ccccc21,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C(C=C(C=C4)Cl)Cl,62,176158,Cn1cc(C2=C(c3ccc(Cl)cc3Cl)C(=O)NC2=O)c2ccccc21,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C(C=C(C=C4)Cl)Cl,"[[ 0.24062423 -0.46414474  0.34722635 ...  0.09796268 -0.01287926
   0.29636925]
 [ 0.24639197 -0.7954133  -0.14355402 ...  0.04078795  0.01808433
   0.23125978]
 [ 0.29562297  0.02173629 -0.27208528 ... -0.36767212 -0.4915525
  -0.07972185]
 ...
 [ 0.5799878   0.04298022 -0.24470286 ... -0.35690102 -0.29073098
   0.0052052 ]
 [ 0.5905636   0.08971217 -0.19801076 ... -0.41806173 -0.29884148
   0.05519674]
 [ 0.5756495  -0.50393826 -0.06873739 ...  0.14898264 -0.3455551
   0.3944742 ]]","[[ 0.24062423 -0.46414474  0.34722635 ...  0.09796268 -0.01287926
   0.29636925]
 [ 0.24639197 -0.7954133  -0.14355402 ...  0.04078795  0.01808433
   0.23125978]
 [ 0.29562297  0.02173629 -0.27208528 ... -0.36767212 -0.4915525
  -0.07972185]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",25
22,1026,Tanespimycin,"17-AAG, BMS-722782",Protein stability and degradation,HSP90,6505803,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,150,6505803,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC,"[[-0.7746276   0.53630406 -0.5071248  ... -0.45198426  0.01730233
  -0.472954  ]
 [-0.03379522  0.44702712 -0.52742994 ... -0.20488909 -0.46819246
  -0.0748159 ]
 [ 0.31530845  0.19022258 -1.4019879  ... -0.0352381   0.02771292
   0.09166171]
 ...
 [-0.06110726  0.31077343 -0.14254399 ... -0.42414996 -0.63555527
   0.07227997]
 [ 0.38604677  0.6866705  -0.47784817 ... -0.16465625  0.02547563
  -0.34984103]
 [-0.07751108  0.33083183 -0.19873708 ... -0.42406136 -0.59193707
   0.07755166]]","[[-0.7746276   0.53630406 -0.5071248  ... -0.45198426  0.01730233
  -0.472954  ]
 [-0.03379522  0.44702712 -0.52742994 ... -0.20488909 -0.46819246
  -0.0748159 ]
 [ 0.31530845  0.19022258 -1.4019879  ... -0.0352381   0.02771292
   0.09166171]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",42
23,1029,Motesanib,"AMG-706, AMG 706, AMG706",RTK signaling,"VEGFR, RET, KIT, PDGFR",11667893,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C,63,11667893,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C,"[[ 0.08596395 -0.7271525   0.41259372 ... -0.28453743 -0.05837103
   0.5729732 ]
 [ 0.18308748 -0.33999097  0.6635215  ... -0.633844   -0.9010093
  -0.06636706]
 [ 0.07613501 -0.7334901   0.3029854  ... -0.31665254 -0.013856
   0.48988253]
 ...
 [ 0.13282408  0.3631435  -0.378108   ... -0.12754923  0.11794399
   0.4177893 ]
 [ 0.14611779  0.21258442 -0.26688343 ... -0.1896026   0.01575561
   0.26144615]
 [ 0.44718313 -0.22964722 -0.04158908 ...  0.4602422   0.24592999
   0.93288445]]","[[ 0.08596395 -0.7271525   0.41259372 ... -0.28453743 -0.05837103
   0.5729732 ]
 [ 0.18308748 -0.33999097  0.6635215  ... -0.633844   -0.9010093
  -0.06636706]
 [ 0.07613501 -0.7334901   0.3029854  ... -0.31665254 -0.013856
   0.48988253]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",28
24,1030,KU-55933,KU55933,Genome integrity,ATM,5278396,O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1,C1COCCN1C2=CC(=O)C=C(O2)C3=C4C(=CC=C3)SC5=CC=CC=C5S4,183,5278396,O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1,C1COCCN1C2=CC(=O)C=C(O2)C3=C4C(=CC=C3)SC5=CC=CC=C5S4,"[[-7.6813698e-02  1.3655789e-01 -3.7948933e-04 ... -3.9391825e-01
  -3.5126078e-01  3.9745140e-01]
 [ 9.3319654e-02 -7.0374086e-02 -2.5335181e-01 ...  7.4261606e-02
  -2.2875322e-01  6.2665737e-01]
 [ 5.0864060e-04  2.2365732e-01 -1.2609118e-01 ...  8.9552656e-02
   1.3072512e-01  3.6446807e-01]
 ...
 [-1.6046003e-01 -1.5267196e-01 -1.0839363e+00 ... -1.3132451e-01
   4.4055928e-02  2.4011835e-01]
 [-3.5003204e-02 -2.5452656e-01 -1.0179700e+00 ... -5.5814222e-02
  -4.7670569e-02  4.2298901e-01]
 [ 5.3958066e-02  2.6104024e-01 -1.3751523e-01 ...  7.6063193e-02
   5.3090796e-02  3.3421814e-01]]","[[-7.6813698e-02  1.3655789e-01 -3.7948933e-04 ... -3.9391825e-01
  -3.5126078e-01  3.9745140e-01]
 [ 9.3319654e-02 -7.0374086e-02 -2.5335181e-01 ...  7.4261606e-02
  -2.2875322e-01  6.2665737e-01]
 [ 5.0864060e-04  2.2365732e-01 -1.2609118e-01 ...  8.9552656e-02
   1.3072512e-01  3.6446807e-01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",27
